year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5956,3681,9637,,4549,5088,880,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2770,1854,4624,4.32,4549,75,,karnataka_crs_2013,
2013,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,4866,2961,7827,,4022,3805,855,karnataka_crs_2013,
2013,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2450,1631,4081,7.6,4022,59,,karnataka_crs_2013,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4409,3261,7670,,7355,315,170,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6177,4408,10585,9.9,7355,3230,,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,10852,6957,17809,,12071,5738,1195,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,9152,6178,15330,7.05,12071,3259,,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,6443,3696,10139,,4716,5423,1025,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2975,1770,4745,4.29,4716,29,,karnataka_crs_2014,
2014,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5166,2830,7996,,3937,4059,991,karnataka_crs_2014,
2014,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2517,1443,3960,7.15,3937,23,,karnataka_crs_2014,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,3463,2420,5883,,5559,324,114,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5262,3428,8690,8.18,5559,3131,,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,10032,6250,16282,,10165,6117,1134,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8059,5296,13355,6.06,10165,3190,,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,6569,3830,10399,,4606,5793,1020,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2797,1868,4665,4.09,4606,59,,karnataka_crs_2015,
2015,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5513,3140,8653,,4049,4604,990,karnataka_crs_2015,
2015,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2466,1630,4096,7.16,4049,47,,karnataka_crs_2015,
2016,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,3032,2236,5268,,5224,44,11,karnataka_crs_2016,
2016,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6203,4038,10241,9.7,5224,5017,,karnataka_crs_2016,
2016,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,10576,6736,17312,,10602,6710,779,karnataka_crs_2016,
2016,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,9461,6202,15663,7.02,10602,5061,,karnataka_crs_2016,
2016,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,7544,4500,12044,,5378,6666,768,karnataka_crs_2016,
2016,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3258,2164,5422,4.61,5378,44,,karnataka_crs_2016,
2016,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5711,3385,9096,,3965,5131,549,karnataka_crs_2016,
2016,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2444,1548,3992,6.77,3965,27,,karnataka_crs_2016,
2017,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4603,3510,8113,,7872,241,52,karnataka_crs_2017,
2017,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5955,4211,10166,9.69,7872,2294,,karnataka_crs_2017,
2017,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,12029,8088,20117,,14179,5938,1456,karnataka_crs_2017,
2017,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,9740,6887,16627,7.35,14179,2448,,karnataka_crs_2017,
2017,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,7426,4578,12004,,6307,5697,1404,karnataka_crs_2017,
2017,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3785,2676,6461,5.32,6307,154,,karnataka_crs_2017,
2017,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5464,3326,8790,,3692,5098,1129,karnataka_crs_2017,
2017,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2252,1630,3882,6.38,3692,190,,karnataka_crs_2017,
2018,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4935,3727,8662,,8451,211,36,karnataka_crs_2018,
2018,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6347,4532,10879,10.44,8451,2428,,karnataka_crs_2018,
2018,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,12597,8219,20816,,14807,6009,1422,karnataka_crs_2018,
2018,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,10316,7080,17396,7.58,14807,2589,,karnataka_crs_2018,
2018,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,7662,4492,12154,,6356,5798,1386,karnataka_crs_2018,
2018,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3969,2548,6517,5.21,6356,161,,karnataka_crs_2018,
2018,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5568,3202,8770,,4250,4520,1075,karnataka_crs_2018,
