record_id,source_family,source_record_type,source_name,source_publisher,source_url,source_title,source_status,source_observed_date,agency,intervention_name,intervention_domain,procurement_stage,project_status_public,procurement_ref_public,tender_id_public,admin_letter_date,notice_date,bid_due_date,award_date,work_order_date,verified_start_date,verified_completion_date,amount_text_public,amount_band_inr,contractor_public,location_tokens,public_geography_scope,source_documents_named,source_document_links_json,source_evidence_short,date_quality,geocode_quality,lawful_use_boundary,source_limitations,related_record_ids
mcc_privacy_reduced_mcc_letter_lead_b68b141139c8,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b68b141139c8,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,public_works_project_management:capital_project_or_public_work,public_works_project_management,candidate_treatment_or_work_order_date,Active,,,2023-02-07,2023-02-07,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b68b141139c8
mcc_privacy_reduced_mcc_letter_lead_0656727a6aaa,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_0656727a6aaa,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2023-02-10,2023-02-10,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_0656727a6aaa
mcc_privacy_reduced_mcc_letter_lead_5ffd593f9537,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_5ffd593f9537,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2023-02-10,2023-02-10,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_5ffd593f9537
mcc_privacy_reduced_mcc_letter_lead_8726029f9938,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_8726029f9938,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2023-02-10,2023-02-10,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_8726029f9938
mcc_privacy_reduced_mcc_letter_lead_8e1549c747ba,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_8e1549c747ba,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2023-02-10,2023-02-10,,,,,,,,,Kottara,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_8e1549c747ba
mcc_privacy_reduced_mcc_letter_lead_3bfa40bd5001,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_3bfa40bd5001,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:enforcement_notice_or_inspection,road_transport_public_realm,candidate_governance_or_validation_date,Active,,,2023-02-14,2023-02-14,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_3bfa40bd5001
mcc_privacy_reduced_mcc_letter_lead_bc028862b4e6,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_bc028862b4e6,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:policy_relevant_register_entry,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2023-02-14,2023-02-14,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_bc028862b4e6
mcc_privacy_reduced_mcc_letter_lead_9c1df01a65a1,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_9c1df01a65a1,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2023-02-15,2023-02-15,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_9c1df01a65a1
mcc_privacy_reduced_mcc_letter_lead_b0cce9bd041b,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b0cce9bd041b,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:permission_or_coordination,solid_waste_sanitation,candidate_complaint_request_or_context_date,Active,,,2023-02-16,2023-02-16,,,,,,,,,Pachanady,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b0cce9bd041b
mcc_privacy_reduced_mcc_letter_lead_bfa89c46fdcd,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_bfa89c46fdcd,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:repair_or_maintenance,solid_waste_sanitation,candidate_treatment_or_work_order_date,Active,,,2023-02-16,2023-02-16,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_bfa89c46fdcd
mcc_privacy_reduced_mcc_letter_lead_e2b09fa7ecf7,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_e2b09fa7ecf7,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2023-02-16,2023-02-16,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_e2b09fa7ecf7
mcc_privacy_reduced_mcc_letter_lead_19159fa9ed12,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_19159fa9ed12,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,utilities_public_realm:policy_relevant_register_entry,utilities_public_realm,candidate_complaint_request_or_context_date,Active,,,2023-02-20,2023-02-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_19159fa9ed12
mcc_privacy_reduced_mcc_letter_lead_df0c34225abe,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_df0c34225abe,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,civic_event_or_public_meeting:meeting_review_or_governance,civic_event_or_public_meeting,candidate_governance_or_validation_date,Active,,,2023-02-20,2023-02-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_df0c34225abe
mcc_privacy_reduced_mcc_letter_lead_05c0f419a46c,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_05c0f419a46c,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:policy_relevant_register_entry,environment_health,candidate_complaint_request_or_context_date,Active,,,2023-02-23,2023-02-23,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_05c0f419a46c
mcc_privacy_reduced_mcc_letter_lead_12c85fffea30,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_12c85fffea30,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:repair_or_maintenance,road_transport_public_realm,candidate_treatment_or_work_order_date,Active,,,2023-02-23,2023-02-23,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_12c85fffea30
