document_id,source_record_id,source_title,source_family,source_url,parent_document_id,archive_entry_path,document_label,document_url,document_role,priority_score,file_extension,fetch_status,parse_status,page_count,rendered_page_count,text_char_count,table_count,archive_entry_count,money_amount_count,date_count,procurement_ref_count,location_token_count,review_priority,limitations
mscl_doc_c1328a09335f4fdd,mscl_project_58bab29edb7010f7,Conversion of Streetlight to LED,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/33,,,DPR,https://mangalurusmartcity.net/contents/9299518.55880186-248114.577419297.pdf,dpr,65,.pdf,exists,parsed,3,1,82025,0,0,12,3,15,3,low,
mscl_doc_aeb249c03db3db62,mscl_project_7fc037e25e418d05,Construction of Clock Tower,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/29,,,DPR,https://mangalurusmartcity.net/contents/9649236.20673327-1374334.34927822.pdf,dpr,65,.pdf,exists,parsed,3,1,2465,0,0,0,0,0,5,low,
mscl_doc_0e059decfefdd657,mscl_project_82c1fa287d154e3b,Development of Kadri Park,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/17,,,Drawings,https://mangalurusmartcity.net/contents/3942124.56603633-1052039.23872065.pdf,drawings,35,.pdf,exists,parsed,3,1,412833,0,0,4,1,1,4,low,
mscl_doc_773029139f3ef185,mscl_project_7e883d19423fb6a7,Swimming Pool Complex,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/13,,,Drawings,https://mangalurusmartcity.net/contents/4699921.22831751-128306.215501482.pdf,drawings,35,.pdf,exists,parsed,3,1,500462,0,0,3,9,9,3,low,
mscl_doc_a23a10cd5c7c261f,mscl_project_7fc037e25e418d05,Construction of Clock Tower,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/29,,,document_link,https://mangalurusmartcity.net/contents/6103492.40531376-1048545.1792309.pdf,supporting_document,30,.pdf,exists,parsed,1,1,11,0,0,0,0,0,0,low,
mscl_doc_292b84e72a079d60,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,,,Drawings2,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar,drawings,25,.rar,exists,archive_inventory_extracted,0,0,0,0,20,0,0,0,0,low,Archive contents were inventoried; parseable child files were extracted into linked child document records.
mscl_doc_292b84e72a079d60_child_07a1ae06c9ad2ea8,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 7b.pdf,WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 7b.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%207b.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,12379,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_8ca1f3c450dc8676,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.02 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 7e Sheet-1.pdf,WTE_2292_04_R_3.02 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 7e Sheet-1.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.02%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%207e%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,14593,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_928e29811fac1f21,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.02 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 7e Sheet-2.pdf,WTE_2292_04_R_3.02 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 7e Sheet-2.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.02%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%207e%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,6674,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_39c539f3f59ff75a,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.03 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 12 Sheet-1.pdf,WTE_2292_04_R_3.03 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 12 Sheet-1.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.03%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2012%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,9162,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_e70c88dbaf527423,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.03 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 12 Sheet-2.pdf,WTE_2292_04_R_3.03 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 12 Sheet-2.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.03%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2012%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,13302,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_b113270f14aed696,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-1.pdf,WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-1.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.04%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013a%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,9817,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_14eb53e236654d9c,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-2.pdf,WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-2.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.04%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013a%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,11709,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_adbf79d1ce54cabf,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-3.pdf,WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-3.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.04%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013a%20Sheet-3.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,10772,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_63ba2208167cb267,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-4.pdf,WTE_2292_04_R_3.04 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13a Sheet-4.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.04%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013a%20Sheet-4.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,9351,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_00c42923027e015c,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-1.pdf,WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-1.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.05%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013b%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,12504,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_7320c2b107d65692,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-2.pdf,WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-2.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.05%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013b%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,11087,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_d6c4244039fb8dca,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-3.pdf,WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-3.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.05%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013b%20Sheet-3.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,11036,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_36ebccbc5a11785f,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-4.pdf,WTE_2292_04_R_3.05 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 13b Sheet-4.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.05%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%2013b%20Sheet-4.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,10128,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_ddda20487b50710d,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.06 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 6 Sheet-1.pdf,WTE_2292_04_R_3.06 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 6 Sheet-1.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.06%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%206%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,41397,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_9dbc7c3def6c7954,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.06 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 6 Sheet-2.pdf,WTE_2292_04_R_3.06 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD 10_12_18-Road 6 Sheet-2.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.06%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%2010_12_18-Road%206%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,23316,0,0,1,1,0,2,low,
mscl_doc_292b84e72a079d60_child_6e8ca251050833bd,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.07 (R0) ROAD JUNCTIONS 10_12_18-Jyoti Circle.pdf,WTE_2292_04_R_3.07 (R0) ROAD JUNCTIONS 10_12_18-Jyoti Circle.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.07%20%28R0%29%20ROAD%20JUNCTIONS%2010_12_18-Jyoti%20Circle.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,8833,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_a687165ad24a8cfe,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.08 (R0) ROAD JUNCTIONS 10_12_18-Bunts Hostel Junction.pdf,WTE_2292_04_R_3.08 (R0) ROAD JUNCTIONS 10_12_18-Bunts Hostel Junction.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.08%20%28R0%29%20ROAD%20JUNCTIONS%2010_12_18-Bunts%20Hostel%20Junction.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,7078,0,0,1,1,0,1,low,
mscl_doc_292b84e72a079d60_child_7aab5c18450bfccd,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_292b84e72a079d60,drawings3/WTE_2292_04_R_3.01 (R0) ROAD SIGNAGES - PLAN AND ROAD MARKING OF ROAD - 10_12_18/WTE_2292_04_R_3.09 (R0) ROAD JUNCTIONS 10_12_18-PVS Circle.pdf,WTE_2292_04_R_3.09 (R0) ROAD JUNCTIONS 10_12_18-PVS Circle.pdf,https://mangalurusmartcity.net/contents/1496012.63995097-830347.508835584.rar#archive-entry=drawings3/WTE_2292_04_R_3.01%20%28R0%29%20ROAD%20SIGNAGES%20-%20PLAN%20AND%20ROAD%20MARKING%20OF%20ROAD%20-%2010_12_18/WTE_2292_04_R_3.09%20%28R0%29%20ROAD%20JUNCTIONS%2010_12_18-PVS%20Circle.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,6337,0,0,1,1,0,1,low,
mscl_doc_a47e22e88c29ac66,mscl_project_f2a84dc69e6d7574,UGD 1,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/45,,,Drawings,https://mangalurusmartcity.net/contents/2028836.87896134-827719.867454667.rar,drawings,25,.rar,exists,archive_inventory_extracted,0,0,0,0,27,0,0,0,0,low,Archive contents were inventoried; parseable child files were extracted into linked child document records.
mscl_doc_a47e22e88c29ac66_child_0ac04fefe00ac75b,mscl_project_f2a84dc69e6d7574,UGD 1,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/45,mscl_doc_a47e22e88c29ac66,Z - 4 (Pakage - 1) PDF/(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-A1.pdf,(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-A1.pdf,https://mangalurusmartcity.net/contents/2028836.87896134-827719.867454667.rar#archive-entry=Z%20-%204%20%28Pakage%20-%201%29%20PDF/%283.1.2018%29WTE_2292_00_UGD_2.01%20%28R0%29%20UNDERGROUND%20DRAINAGE%20NETWORK%20FOR%20ZONE%20IV%20%28PART%29%20IN%20ABD%20AREA-A1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,797956,0,0,2,3,0,2,low,
mscl_doc_a47e22e88c29ac66_child_544a149ceb830279,mscl_project_f2a84dc69e6d7574,UGD 1,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/45,mscl_doc_a47e22e88c29ac66,Z - 4 (Pakage - 1) PDF/(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-Sheet 2.pdf,(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-Sheet 2.pdf,https://mangalurusmartcity.net/contents/2028836.87896134-827719.867454667.rar#archive-entry=Z%20-%204%20%28Pakage%20-%201%29%20PDF/%283.1.2018%29WTE_2292_00_UGD_2.01%20%28R0%29%20UNDERGROUND%20DRAINAGE%20NETWORK%20FOR%20ZONE%20IV%20%28PART%29%20IN%20ABD%20AREA-Sheet%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,215563,0,0,1,2,0,1,low,
mscl_doc_a47e22e88c29ac66_child_e12181062cc263ed,mscl_project_f2a84dc69e6d7574,UGD 1,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/45,mscl_doc_a47e22e88c29ac66,Z - 4 (Pakage - 1) PDF/(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-Sheet 3.pdf,(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-Sheet 3.pdf,https://mangalurusmartcity.net/contents/2028836.87896134-827719.867454667.rar#archive-entry=Z%20-%204%20%28Pakage%20-%201%29%20PDF/%283.1.2018%29WTE_2292_00_UGD_2.01%20%28R0%29%20UNDERGROUND%20DRAINAGE%20NETWORK%20FOR%20ZONE%20IV%20%28PART%29%20IN%20ABD%20AREA-Sheet%203.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,119053,0,0,1,2,0,1,low,
mscl_doc_a47e22e88c29ac66_child_dddecacc86e6453f,mscl_project_f2a84dc69e6d7574,UGD 1,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/45,mscl_doc_a47e22e88c29ac66,Z - 4 (Pakage - 1) PDF/(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-Sheet 4.pdf,(3.1.2018)WTE_2292_00_UGD_2.01 (R0) UNDERGROUND DRAINAGE NETWORK FOR ZONE IV (PART) IN ABD AREA-Sheet 4.pdf,https://mangalurusmartcity.net/contents/2028836.87896134-827719.867454667.rar#archive-entry=Z%20-%204%20%28Pakage%20-%201%29%20PDF/%283.1.2018%29WTE_2292_00_UGD_2.01%20%28R0%29%20UNDERGROUND%20DRAINAGE%20NETWORK%20FOR%20ZONE%20IV%20%28PART%29%20IN%20ABD%20AREA-Sheet%204.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,125640,0,0,1,2,0,1,low,
