event_month,event_year,family_group,family_group_label,source_label,event_count
2024-12,2024,fire_emergency,Fire and emergency,Daijiworld,10
2024-12,2024,fire_emergency,Fire and emergency,Mangalore Today,12
2024-12,2024,governance,Governance,Suddi9,1
2024-12,2024,health,Health,Daijiworld,4
2024-12,2024,health,Health,Mangalore Today,10
2024-12,2024,health,Health,Mangalorean.com,2
2024-12,2024,health,Health,Namma Kudla News,4
2024-12,2024,other,Other,Daijiworld,1
2024-12,2024,other,Other,Mangalore Today,19
2024-12,2024,other,Other,Namma Kudla News,5
2024-12,2024,other,Other,Suddi9,2
2024-12,2024,crime_public_safety,Public safety,Daijiworld,1
2024-12,2024,crime_public_safety,Public safety,Mangalore Today,1
2024-12,2024,flood_weather,Rain and weather,Daijiworld,3
2024-12,2024,flood_weather,Rain and weather,Mangalore Today,5
2024-12,2024,flood_weather,Rain and weather,Mangalorean.com,3
2024-12,2024,flood_weather,Rain and weather,Namma Kudla News,4
2024-12,2024,road_safety,Road safety,Daijiworld,81
2024-12,2024,road_safety,Road safety,Mangalore Today,40
2024-12,2024,road_safety,Road safety,Namma Kudla News,8
2025-01,2025,civic_infrastructure,Civic work,Daijiworld,10
2025-01,2025,civic_infrastructure,Civic work,Mangalore Today,6
2025-01,2025,civic_infrastructure,Civic work,Mangalorean.com,3
2025-01,2025,civic_infrastructure,Civic work,Namma Kudla News,2
2025-01,2025,civic_infrastructure,Civic work,Suddi9,1
2025-01,2025,education,Education,Daijiworld,2
2025-01,2025,education,Education,Namma Kudla News,1
2025-01,2025,fire_emergency,Fire and emergency,Daijiworld,10
2025-01,2025,fire_emergency,Fire and emergency,Mangalore Today,5
2025-01,2025,fire_emergency,Fire and emergency,Suddi9,1
2025-01,2025,governance,Governance,Daijiworld,1
2025-01,2025,governance,Governance,Namma Kudla News,2
2025-01,2025,health,Health,Daijiworld,6
2025-01,2025,health,Health,Mangalore Today,9
2025-01,2025,health,Health,Mangalorean.com,4
2025-01,2025,health,Health,Namma Kudla News,5
2025-01,2025,other,Other,Daijiworld,2
2025-01,2025,other,Other,Mangalore Today,19
2025-01,2025,crime_public_safety,Public safety,Mangalore Today,2
2025-01,2025,flood_weather,Rain and weather,Mangalore Today,4
2025-01,2025,flood_weather,Rain and weather,Namma Kudla News,2
2025-01,2025,road_safety,Road safety,Daijiworld,49
2025-01,2025,road_safety,Road safety,Mangalore Today,28
2025-01,2025,road_safety,Road safety,Mangalorean.com,4
2025-01,2025,road_safety,Road safety,Namma Kudla News,9
2025-02,2025,civic_infrastructure,Civic work,Daijiworld,2
2025-02,2025,civic_infrastructure,Civic work,Mangalore Today,4
2025-02,2025,civic_infrastructure,Civic work,Mangalorean.com,3
2025-02,2025,civic_infrastructure,Civic work,Namma Kudla News,3
2025-02,2025,fire_emergency,Fire and emergency,Daijiworld,8
2025-02,2025,fire_emergency,Fire and emergency,Mangalore Today,11
2025-02,2025,fire_emergency,Fire and emergency,Mangalorean.com,1
2025-02,2025,governance,Governance,Daijiworld,2
2025-02,2025,governance,Governance,Mangalorean.com,1
2025-02,2025,governance,Governance,Namma Kudla News,2
2025-02,2025,governance,Governance,Other sources,1
2025-02,2025,health,Health,Daijiworld,4
2025-02,2025,health,Health,Mangalore Today,2
2025-02,2025,health,Health,Mangalorean.com,3
2025-02,2025,health,Health,Namma Kudla News,7
2025-02,2025,other,Other,Daijiworld,1
2025-02,2025,other,Other,Mangalore Today,16
2025-02,2025,other,Other,Mangalorean.com,3
2025-02,2025,other,Other,Suddi9,1
2025-02,2025,crime_public_safety,Public safety,Mangalore Today,2
2025-02,2025,crime_public_safety,Public safety,Mangalorean.com,1
2025-02,2025,flood_weather,Rain and weather,Mangalore Today,5
2025-02,2025,flood_weather,Rain and weather,Namma Kudla News,8
2025-02,2025,road_safety,Road safety,Daijiworld,42
2025-02,2025,road_safety,Road safety,Mangalore Today,36
2025-02,2025,road_safety,Road safety,Namma Kudla News,18
2025-03,2025,civic_infrastructure,Civic work,Daijiworld,7
2025-03,2025,civic_infrastructure,Civic work,Mangalore Today,3
2025-03,2025,civic_infrastructure,Civic work,Mangalorean.com,3
2025-03,2025,civic_infrastructure,Civic work,Namma Kudla News,1
2025-03,2025,education,Education,Namma Kudla News,2
2025-03,2025,fire_emergency,Fire and emergency,Daijiworld,8
2025-03,2025,fire_emergency,Fire and emergency,Mangalore Today,6
2025-03,2025,governance,Governance,Daijiworld,3
2025-03,2025,health,Health,Daijiworld,1
2025-03,2025,health,Health,Mangalore Today,5
2025-03,2025,health,Health,Mangalorean.com,6
2025-03,2025,health,Health,Namma Kudla News,6
2025-03,2025,other,Other,Mangalore Today,15
2025-03,2025,other,Other,Mangalorean.com,1
2025-03,2025,other,Other,Namma Kudla News,1
2025-03,2025,other,Other,Suddi9,2
2025-03,2025,crime_public_safety,Public safety,Daijiworld,2
2025-03,2025,crime_public_safety,Public safety,Mangalore Today,3
2025-03,2025,crime_public_safety,Public safety,Namma Kudla News,1
2025-03,2025,flood_weather,Rain and weather,Daijiworld,6
2025-03,2025,flood_weather,Rain and weather,Mangalore Today,7
2025-03,2025,flood_weather,Rain and weather,Mangalorean.com,1
2025-03,2025,flood_weather,Rain and weather,Namma Kudla News,16
2025-03,2025,road_safety,Road safety,Daijiworld,44
2025-03,2025,road_safety,Road safety,Mangalore Today,33
2025-03,2025,road_safety,Road safety,Mangalorean.com,2
2025-03,2025,road_safety,Road safety,Namma Kudla News,15
2025-03,2025,road_safety,Road safety,Suddi9,1
2025-04,2025,civic_infrastructure,Civic work,Daijiworld,6
2025-04,2025,civic_infrastructure,Civic work,Mangalore Today,2
2025-04,2025,civic_infrastructure,Civic work,Mangalorean.com,3
2025-04,2025,civic_infrastructure,Civic work,Namma Kudla News,8
2025-04,2025,education,Education,Mangalore Today,1
2025-04,2025,fire_emergency,Fire and emergency,Daijiworld,5
2025-04,2025,fire_emergency,Fire and emergency,Mangalore Today,8
2025-04,2025,governance,Governance,Daijiworld,4
2025-04,2025,governance,Governance,Other sources,2
2025-04,2025,health,Health,Daijiworld,1
2025-04,2025,health,Health,Mangalore Today,6
2025-04,2025,health,Health,Mangalorean.com,9
2025-04,2025,health,Health,Namma Kudla News,6
2025-04,2025,other,Other,Mangalore Today,15
2025-04,2025,other,Other,Mangalorean.com,1
2025-04,2025,other,Other,Namma Kudla News,6
2025-04,2025,other,Other,Suddi9,1
2025-04,2025,crime_public_safety,Public safety,Mangalore Today,3
2025-04,2025,crime_public_safety,Public safety,Mangalorean.com,1
2025-04,2025,flood_weather,Rain and weather,Daijiworld,4
2025-04,2025,flood_weather,Rain and weather,Mangalore Today,7
2025-04,2025,flood_weather,Rain and weather,Mangalorean.com,1
2025-04,2025,flood_weather,Rain and weather,Namma Kudla News,17
2025-04,2025,road_safety,Road safety,Daijiworld,48
2025-04,2025,road_safety,Road safety,Mangalore Today,34
2025-04,2025,road_safety,Road safety,Mangalorean.com,4
2025-04,2025,road_safety,Road safety,Namma Kudla News,21
2025-05,2025,civic_infrastructure,Civic work,Daijiworld,9
2025-05,2025,civic_infrastructure,Civic work,Mangalore Today,1
2025-05,2025,civic_infrastructure,Civic work,Mangalorean.com,2
2025-05,2025,civic_infrastructure,Civic work,Namma Kudla News,4
2025-05,2025,fire_emergency,Fire and emergency,Daijiworld,8
2025-05,2025,fire_emergency,Fire and emergency,Mangalore Today,4
2025-05,2025,fire_emergency,Fire and emergency,Mangalorean.com,2
2025-05,2025,governance,Governance,Daijiworld,2
2025-05,2025,governance,Governance,Namma Kudla News,2
2025-05,2025,governance,Governance,Other sources,3
2025-05,2025,health,Health,Daijiworld,5
2025-05,2025,health,Health,Mangalore Today,1
2025-05,2025,health,Health,Mangalorean.com,9
2025-05,2025,health,Health,Namma Kudla News,8
2025-05,2025,other,Other,Mangalore Today,22
2025-05,2025,other,Other,Mangalorean.com,1
2025-05,2025,other,Other,Namma Kudla News,1
2025-05,2025,crime_public_safety,Public safety,Mangalore Today,3
2025-05,2025,flood_weather,Rain and weather,Daijiworld,23
2025-05,2025,flood_weather,Rain and weather,Mangalore Today,20
2025-05,2025,flood_weather,Rain and weather,Mangalorean.com,4
2025-05,2025,flood_weather,Rain and weather,Namma Kudla News,40
2025-05,2025,road_safety,Road safety,Daijiworld,64
2025-05,2025,road_safety,Road safety,Mangalore Today,35
2025-05,2025,road_safety,Road safety,Mangalorean.com,2
2025-05,2025,road_safety,Road safety,Namma Kudla News,27
2025-06,2025,civic_infrastructure,Civic work,Daijiworld,7
2025-06,2025,civic_infrastructure,Civic work,Mangalore Today,11
2025-06,2025,civic_infrastructure,Civic work,Mangalorean.com,3
2025-06,2025,civic_infrastructure,Civic work,Namma Kudla News,6
2025-06,2025,civic_infrastructure,Civic work,Suddi9,1
2025-06,2025,education,Education,Namma Kudla News,1
2025-06,2025,fire_emergency,Fire and emergency,Daijiworld,9
2025-06,2025,fire_emergency,Fire and emergency,Mangalore Today,7
2025-06,2025,fire_emergency,Fire and emergency,Mangalorean.com,2
2025-06,2025,governance,Governance,Daijiworld,2
2025-06,2025,health,Health,Daijiworld,2
2025-06,2025,health,Health,Mangalore Today,2
2025-06,2025,health,Health,Mangalorean.com,6
2025-06,2025,health,Health,Namma Kudla News,15
2025-06,2025,other,Other,Daijiworld,1
2025-06,2025,other,Other,Mangalore Today,15
2025-06,2025,other,Other,Namma Kudla News,1
2025-06,2025,other,Other,Suddi9,1
2025-06,2025,crime_public_safety,Public safety,Daijiworld,1
2025-06,2025,crime_public_safety,Public safety,Mangalore Today,5
2025-06,2025,flood_weather,Rain and weather,Daijiworld,22
2025-06,2025,flood_weather,Rain and weather,Mangalore Today,17
2025-06,2025,flood_weather,Rain and weather,Mangalorean.com,1
2025-06,2025,flood_weather,Rain and weather,Namma Kudla News,20
2025-06,2025,road_safety,Road safety,Daijiworld,65
2025-06,2025,road_safety,Road safety,Mangalore Today,41
2025-06,2025,road_safety,Road safety,Mangalorean.com,2
2025-06,2025,road_safety,Road safety,Namma Kudla News,22
2025-07,2025,civic_infrastructure,Civic work,Daijiworld,10
2025-07,2025,civic_infrastructure,Civic work,Mangalore Today,7
2025-07,2025,civic_infrastructure,Civic work,Mangalorean.com,2
2025-07,2025,civic_infrastructure,Civic work,Namma Kudla English,3
2025-07,2025,civic_infrastructure,Civic work,Namma Kudla News,4
2025-07,2025,fire_emergency,Fire and emergency,Daijiworld,11
2025-07,2025,fire_emergency,Fire and emergency,Mangalore Today,6
2025-07,2025,fire_emergency,Fire and emergency,Mangalorean.com,1
2025-07,2025,fire_emergency,Fire and emergency,Namma Kudla English,1
2025-07,2025,governance,Governance,Daijiworld,1
2025-07,2025,health,Health,Daijiworld,3
2025-07,2025,health,Health,Mangalore Today,12
2025-07,2025,health,Health,Mangalorean.com,6
2025-07,2025,health,Health,Namma Kudla English,1
2025-07,2025,health,Health,Namma Kudla News,6
2025-07,2025,other,Other,Daijiworld,1
2025-07,2025,other,Other,Mangalore Today,25
2025-07,2025,other,Other,Namma Kudla News,1
2025-07,2025,other,Other,Suddi9,2
2025-07,2025,crime_public_safety,Public safety,Daijiworld,2
2025-07,2025,crime_public_safety,Public safety,Mangalore Today,1
2025-07,2025,flood_weather,Rain and weather,Daijiworld,24
2025-07,2025,flood_weather,Rain and weather,Mangalore Today,16
2025-07,2025,flood_weather,Rain and weather,Mangalorean.com,2
2025-07,2025,flood_weather,Rain and weather,Namma Kudla News,29
2025-07,2025,road_safety,Road safety,Daijiworld,48
2025-07,2025,road_safety,Road safety,Mangalore Today,39
2025-07,2025,road_safety,Road safety,Mangalorean.com,4
2025-07,2025,road_safety,Road safety,Namma Kudla News,19
2025-08,2025,civic_infrastructure,Civic work,Daijiworld,11
2025-08,2025,civic_infrastructure,Civic work,Mangalore Today,6
2025-08,2025,civic_infrastructure,Civic work,Mangalorean.com,4
2025-08,2025,civic_infrastructure,Civic work,Namma Kudla English,1
2025-08,2025,civic_infrastructure,Civic work,Namma Kudla News,3
2025-08,2025,fire_emergency,Fire and emergency,Daijiworld,4
2025-08,2025,fire_emergency,Fire and emergency,Mangalore Today,3
2025-08,2025,governance,Governance,Daijiworld,2
2025-08,2025,governance,Governance,Mangalorean.com,2
2025-08,2025,governance,Governance,Namma Kudla News,4
2025-08,2025,health,Health,Daijiworld,6
2025-08,2025,health,Health,Mangalore Today,7
2025-08,2025,health,Health,Mangalorean.com,10
2025-08,2025,health,Health,Namma Kudla News,6
2025-08,2025,other,Other,Mangalore Today,9
2025-08,2025,other,Other,Namma Kudla News,3
2025-08,2025,crime_public_safety,Public safety,Daijiworld,2
2025-08,2025,crime_public_safety,Public safety,Mangalore Today,3
2025-08,2025,crime_public_safety,Public safety,Namma Kudla News,1
2025-08,2025,flood_weather,Rain and weather,Daijiworld,12
2025-08,2025,flood_weather,Rain and weather,Mangalore Today,14
2025-08,2025,flood_weather,Rain and weather,Mangalorean.com,1
2025-08,2025,flood_weather,Rain and weather,Namma Kudla News,13
2025-08,2025,road_safety,Road safety,Daijiworld,49
2025-08,2025,road_safety,Road safety,Mangalore Today,35
2025-08,2025,road_safety,Road safety,Mangalorean.com,2
2025-08,2025,road_safety,Road safety,Namma Kudla News,18
2025-09,2025,civic_infrastructure,Civic work,Daijiworld,7
2025-09,2025,civic_infrastructure,Civic work,Mangalore Today,3
2025-09,2025,civic_infrastructure,Civic work,Mangalorean.com,2
2025-09,2025,civic_infrastructure,Civic work,Namma Kudla News,5
2025-09,2025,education,Education,Namma Kudla News,1
2025-09,2025,fire_emergency,Fire and emergency,Daijiworld,5
2025-09,2025,fire_emergency,Fire and emergency,Mangalore Today,2
2025-09,2025,governance,Governance,Daijiworld,2
2025-09,2025,governance,Governance,Namma Kudla News,3
2025-09,2025,health,Health,Daijiworld,6
2025-09,2025,health,Health,Mangalore Today,4
2025-09,2025,health,Health,Mangalorean.com,3
2025-09,2025,health,Health,Namma Kudla News,10
2025-09,2025,other,Other,Mangalore Today,27
2025-09,2025,other,Other,Namma Kudla English,2
2025-09,2025,other,Other,Namma Kudla News,1
2025-09,2025,crime_public_safety,Public safety,Daijiworld,2
2025-09,2025,crime_public_safety,Public safety,Mangalore Today,9
2025-09,2025,crime_public_safety,Public safety,Namma Kudla News,1
2025-09,2025,flood_weather,Rain and weather,Daijiworld,3
2025-09,2025,flood_weather,Rain and weather,Mangalore Today,5
2025-09,2025,flood_weather,Rain and weather,Namma Kudla News,4
2025-09,2025,road_safety,Road safety,Daijiworld,58
2025-09,2025,road_safety,Road safety,Mangalore Today,36
2025-09,2025,road_safety,Road safety,Mangalorean.com,2
2025-09,2025,road_safety,Road safety,Namma Kudla News,26
2025-10,2025,civic_infrastructure,Civic work,Daijiworld,2
2025-10,2025,civic_infrastructure,Civic work,Mangalore Today,3
2025-10,2025,civic_infrastructure,Civic work,Mangalorean.com,1
2025-10,2025,civic_infrastructure,Civic work,Namma Kudla English,1
2025-10,2025,education,Education,Daijiworld,2
2025-10,2025,education,Education,Mangalore Today,1
2025-10,2025,education,Education,Namma Kudla News,1
2025-10,2025,fire_emergency,Fire and emergency,Daijiworld,8
2025-10,2025,fire_emergency,Fire and emergency,Mangalore Today,10
2025-10,2025,fire_emergency,Fire and emergency,Mangalorean.com,1
2025-10,2025,governance,Governance,Daijiworld,3
2025-10,2025,governance,Governance,Namma Kudla News,1
2025-10,2025,health,Health,Daijiworld,4
2025-10,2025,health,Health,Mangalore Today,4
2025-10,2025,health,Health,Mangalorean.com,11
2025-10,2025,health,Health,Namma Kudla News,8
2025-10,2025,other,Other,Daijiworld,2
2025-10,2025,other,Other,Mangalore Today,17
2025-10,2025,other,Other,Namma Kudla News,2
2025-10,2025,crime_public_safety,Public safety,Mangalore Today,8
2025-10,2025,flood_weather,Rain and weather,Daijiworld,6
2025-10,2025,flood_weather,Rain and weather,Mangalore Today,9
2025-10,2025,flood_weather,Rain and weather,Mangalorean.com,1
2025-10,2025,flood_weather,Rain and weather,Namma Kudla News,7
2025-10,2025,road_safety,Road safety,Daijiworld,40
2025-10,2025,road_safety,Road safety,Mangalore Today,37
2025-10,2025,road_safety,Road safety,Mangalorean.com,2
2025-10,2025,road_safety,Road safety,Namma Kudla English,1
2025-10,2025,road_safety,Road safety,Namma Kudla News,7
2025-11,2025,civic_infrastructure,Civic work,Daijiworld,10
2025-11,2025,civic_infrastructure,Civic work,Mangalore Today,6
2025-11,2025,education,Education,Mangalorean.com,1
2025-11,2025,fire_emergency,Fire and emergency,Daijiworld,5
2025-11,2025,fire_emergency,Fire and emergency,Mangalore Today,8
2025-11,2025,health,Health,Daijiworld,6
2025-11,2025,health,Health,Mangalore Today,6
2025-11,2025,health,Health,Mangalorean.com,8
2025-11,2025,health,Health,Namma Kudla News,7
2025-11,2025,other,Other,Daijiworld,4
2025-11,2025,other,Other,Mangalore Today,16
2025-11,2025,crime_public_safety,Public safety,Daijiworld,1
2025-11,2025,crime_public_safety,Public safety,Mangalore Today,5
2025-11,2025,crime_public_safety,Public safety,Namma Kudla English,1
2025-11,2025,flood_weather,Rain and weather,Daijiworld,3
2025-11,2025,flood_weather,Rain and weather,Mangalore Today,6
2025-11,2025,flood_weather,Rain and weather,Namma Kudla News,4
2025-11,2025,road_safety,Road safety,Daijiworld,47
2025-11,2025,road_safety,Road safety,Mangalore Today,42
2025-11,2025,road_safety,Road safety,Mangalorean.com,1
2025-11,2025,road_safety,Road safety,Namma Kudla English,1
2025-11,2025,road_safety,Road safety,Namma Kudla News,8
2025-12,2025,civic_infrastructure,Civic work,Daijiworld,6
2025-12,2025,civic_infrastructure,Civic work,Mangalore Today,7
2025-12,2025,civic_infrastructure,Civic work,Namma Kudla English,1
2025-12,2025,civic_infrastructure,Civic work,Namma Kudla News,3
2025-12,2025,education,Education,Daijiworld,4
2025-12,2025,fire_emergency,Fire and emergency,Daijiworld,6
2025-12,2025,fire_emergency,Fire and emergency,Mangalore Today,7
2025-12,2025,governance,Governance,Daijiworld,2
2025-12,2025,governance,Governance,Namma Kudla News,1
2025-12,2025,health,Health,Daijiworld,5
2025-12,2025,health,Health,Mangalore Today,4
2025-12,2025,health,Health,Mangalorean.com,5
2025-12,2025,health,Health,Namma Kudla News,4
2025-12,2025,other,Other,Daijiworld,2
2025-12,2025,other,Other,Mangalore Today,7
2025-12,2025,other,Other,Mangalorean.com,1
2025-12,2025,crime_public_safety,Public safety,Daijiworld,1
2025-12,2025,crime_public_safety,Public safety,Mangalore Today,1
2025-12,2025,flood_weather,Rain and weather,Daijiworld,4
2025-12,2025,flood_weather,Rain and weather,Mangalore Today,7
2025-12,2025,flood_weather,Rain and weather,Namma Kudla News,4
2025-12,2025,road_safety,Road safety,Daijiworld,43
2025-12,2025,road_safety,Road safety,Mangalore Today,25
2025-12,2025,road_safety,Road safety,Mangalorean.com,1
2025-12,2025,road_safety,Road safety,Namma Kudla News,12
2026-01,2026,civic_infrastructure,Civic work,Daijiworld,5
2026-01,2026,civic_infrastructure,Civic work,Mangalore Today,3
2026-01,2026,civic_infrastructure,Civic work,Mangalorean.com,5
2026-01,2026,civic_infrastructure,Civic work,Namma Kudla News,1
2026-01,2026,education,Education,Mangalorean.com,1
2026-01,2026,education,Education,Namma Kudla News,2
2026-01,2026,fire_emergency,Fire and emergency,Daijiworld,10
2026-01,2026,fire_emergency,Fire and emergency,Mangalore Today,10
2026-01,2026,fire_emergency,Fire and emergency,Mangalorean.com,2
2026-01,2026,governance,Governance,Daijiworld,2
2026-01,2026,governance,Governance,Namma Kudla News,1
2026-01,2026,health,Health,Daijiworld,5
2026-01,2026,health,Health,Mangalore Today,2
2026-01,2026,health,Health,Mangalorean.com,9
2026-01,2026,health,Health,Namma Kudla News,10
2026-01,2026,other,Other,Coastal Digest,2
2026-01,2026,other,Other,Daijiworld,2
2026-01,2026,other,Other,Mangalore Today,4
2026-01,2026,other,Other,Namma Kudla News,4
2026-01,2026,crime_public_safety,Public safety,Daijiworld,2
2026-01,2026,crime_public_safety,Public safety,Mangalore Today,2
2026-01,2026,crime_public_safety,Public safety,Namma Kudla News,1
2026-01,2026,flood_weather,Rain and weather,Mangalore Today,2
2026-01,2026,flood_weather,Rain and weather,Namma Kudla News,3
2026-01,2026,road_safety,Road safety,Daijiworld,55
2026-01,2026,road_safety,Road safety,Mangalore Today,30
2026-01,2026,road_safety,Road safety,Mangalorean.com,5
2026-01,2026,road_safety,Road safety,Namma Kudla News,14
2026-01,2026,road_safety,Road safety,Other sources,1
2026-02,2026,civic_infrastructure,Civic work,Coastal Digest,7
2026-02,2026,civic_infrastructure,Civic work,Daijiworld,8
2026-02,2026,civic_infrastructure,Civic work,Mangalore Today,7
2026-02,2026,civic_infrastructure,Civic work,Mangalorean.com,1
2026-02,2026,civic_infrastructure,Civic work,Namma Kudla News,2
2026-02,2026,education,Education,Daijiworld,1
2026-02,2026,education,Education,Namma Kudla English,1
2026-02,2026,fire_emergency,Fire and emergency,Daijiworld,12
2026-02,2026,fire_emergency,Fire and emergency,Mangalore Today,7
2026-02,2026,health,Health,Coastal Digest,3
2026-02,2026,health,Health,Daijiworld,7
2026-02,2026,health,Health,Mangalore Today,3
2026-02,2026,health,Health,Mangalorean.com,12
2026-02,2026,health,Health,Namma Kudla News,8
2026-02,2026,other,Other,Coastal Digest,6
2026-02,2026,other,Other,Daijiworld,5
2026-02,2026,other,Other,Mangalore Today,9
2026-02,2026,other,Other,Namma Kudla English,2
2026-02,2026,crime_public_safety,Public safety,Coastal Digest,2
2026-02,2026,flood_weather,Rain and weather,Coastal Digest,2
2026-02,2026,flood_weather,Rain and weather,Daijiworld,1
2026-02,2026,flood_weather,Rain and weather,Mangalore Today,5
2026-02,2026,flood_weather,Rain and weather,Namma Kudla News,4
2026-02,2026,road_safety,Road safety,Coastal Digest,1
2026-02,2026,road_safety,Road safety,Daijiworld,63
2026-02,2026,road_safety,Road safety,Mangalore Today,20
2026-02,2026,road_safety,Road safety,Mangalorean.com,3
2026-02,2026,road_safety,Road safety,Namma Kudla English,1
2026-02,2026,road_safety,Road safety,Namma Kudla News,9
2026-02,2026,road_safety,Road safety,Other sources,1
2026-03,2026,civic_infrastructure,Civic work,Coastal Digest,1
2026-03,2026,civic_infrastructure,Civic work,Daijiworld,8
2026-03,2026,civic_infrastructure,Civic work,Mangalore Today,4
2026-03,2026,civic_infrastructure,Civic work,Mangalorean.com,2
2026-03,2026,civic_infrastructure,Civic work,Namma Kudla News,3
2026-03,2026,civic_infrastructure,Civic work,Other sources,1
2026-03,2026,fire_emergency,Fire and emergency,Daijiworld,8
2026-03,2026,fire_emergency,Fire and emergency,Mangalore Today,4
2026-03,2026,fire_emergency,Fire and emergency,Namma Kudla English,1
2026-03,2026,governance,Governance,Daijiworld,4
2026-03,2026,governance,Governance,Namma Kudla News,1
2026-03,2026,health,Health,Daijiworld,5
2026-03,2026,health,Health,Mangalore Today,3
2026-03,2026,health,Health,Mangalorean.com,8
2026-03,2026,health,Health,Namma Kudla News,6
2026-03,2026,other,Other,Coastal Digest,1
2026-03,2026,other,Other,Daijiworld,2
2026-03,2026,other,Other,Mangalore Today,6
2026-03,2026,other,Other,Mangalorean.com,5
2026-03,2026,other,Other,Namma Kudla News,2
2026-03,2026,other,Other,Other sources,1
2026-03,2026,crime_public_safety,Public safety,Namma Kudla English,1
2026-03,2026,flood_weather,Rain and weather,Coastal Digest,1
2026-03,2026,flood_weather,Rain and weather,Daijiworld,5
2026-03,2026,flood_weather,Rain and weather,Mangalore Today,6
2026-03,2026,flood_weather,Rain and weather,Mangalorean.com,1
2026-03,2026,flood_weather,Rain and weather,Namma Kudla News,4
2026-03,2026,road_safety,Road safety,Coastal Digest,1
2026-03,2026,road_safety,Road safety,Daijiworld,57
2026-03,2026,road_safety,Road safety,Mangalore Today,21
2026-03,2026,road_safety,Road safety,Mangalorean.com,3
2026-03,2026,road_safety,Road safety,Namma Kudla News,6
2026-04,2026,civic_infrastructure,Civic work,Coastal Digest,5
2026-04,2026,civic_infrastructure,Civic work,Daijiworld,6
2026-04,2026,civic_infrastructure,Civic work,Mangalorean.com,3
2026-04,2026,civic_infrastructure,Civic work,Namma Kudla News,1
2026-04,2026,civic_infrastructure,Civic work,Other sources,2
2026-04,2026,education,Education,Coastal Digest,1
2026-04,2026,education,Education,Mangalorean.com,2
2026-04,2026,education,Education,Namma Kudla English,1
2026-04,2026,fire_emergency,Fire and emergency,Daijiworld,2
2026-04,2026,fire_emergency,Fire and emergency,Mangalore Today,3
2026-04,2026,fire_emergency,Fire and emergency,Mangalorean.com,2
2026-04,2026,governance,Governance,Daijiworld,3
2026-04,2026,governance,Governance,Mangalorean.com,1
2026-04,2026,governance,Governance,Namma Kudla News,1
2026-04,2026,health,Health,Coastal Digest,1
2026-04,2026,health,Health,Daijiworld,13
2026-04,2026,health,Health,Mangalore Today,1
2026-04,2026,health,Health,Mangalorean.com,3
2026-04,2026,health,Health,Namma Kudla News,5
2026-04,2026,other,Other,Mangalore Today,3
2026-04,2026,other,Other,Mangalorean.com,1
2026-04,2026,crime_public_safety,Public safety,Mangalorean.com,2
2026-04,2026,flood_weather,Rain and weather,Coastal Digest,1
2026-04,2026,flood_weather,Rain and weather,Daijiworld,8
2026-04,2026,flood_weather,Rain and weather,Mangalore Today,5
2026-04,2026,flood_weather,Rain and weather,Namma Kudla News,5
2026-04,2026,road_safety,Road safety,Daijiworld,56
2026-04,2026,road_safety,Road safety,Mangalore Today,24
2026-04,2026,road_safety,Road safety,Namma Kudla News,10
2026-04,2026,road_safety,Road safety,Other sources,3
2026-05,2026,civic_infrastructure,Civic work,Coastal Digest,4
2026-05,2026,civic_infrastructure,Civic work,Daijiworld,11
2026-05,2026,civic_infrastructure,Civic work,Mangalore Today,2
2026-05,2026,civic_infrastructure,Civic work,Mangalorean.com,2
2026-05,2026,civic_infrastructure,Civic work,Namma Kudla News,4
2026-05,2026,civic_infrastructure,Civic work,Other sources,7
2026-05,2026,education,Education,Daijiworld,1
2026-05,2026,education,Education,Namma Kudla English,1
2026-05,2026,education,Education,Other sources,1
2026-05,2026,fire_emergency,Fire and emergency,Daijiworld,8
2026-05,2026,fire_emergency,Fire and emergency,Mangalore Today,2
2026-05,2026,fire_emergency,Fire and emergency,Mangalorean.com,3
2026-05,2026,governance,Governance,Daijiworld,1
2026-05,2026,governance,Governance,Mangalorean.com,1
2026-05,2026,governance,Governance,Other sources,1
2026-05,2026,health,Health,Daijiworld,6
2026-05,2026,health,Health,Mangalorean.com,12
2026-05,2026,health,Health,Namma Kudla News,9
2026-05,2026,health,Health,Other sources,1
2026-05,2026,health,Health,Suddi9,1
2026-05,2026,other,Other,Coastal Digest,1
2026-05,2026,other,Other,Mangalore Today,5
2026-05,2026,other,Other,Mangalorean.com,3
2026-05,2026,other,Other,Namma Kudla News,1
2026-05,2026,other,Other,Other sources,3
2026-05,2026,crime_public_safety,Public safety,Coastal Digest,1
2026-05,2026,crime_public_safety,Public safety,Daijiworld,1
2026-05,2026,crime_public_safety,Public safety,Mangalorean.com,1
2026-05,2026,flood_weather,Rain and weather,Coastal Digest,1
2026-05,2026,flood_weather,Rain and weather,Daijiworld,16
2026-05,2026,flood_weather,Rain and weather,Mangalore Today,4
2026-05,2026,flood_weather,Rain and weather,Namma Kudla News,9
2026-05,2026,flood_weather,Rain and weather,Other sources,6
2026-05,2026,road_safety,Road safety,Daijiworld,64
2026-05,2026,road_safety,Road safety,Mangalore Today,15
2026-05,2026,road_safety,Road safety,Mangalorean.com,3
2026-05,2026,road_safety,Road safety,Namma Kudla News,13
2026-05,2026,road_safety,Road safety,Other sources,9
2026-06,2026,civic_infrastructure,Civic work,Mangalore Today,1
2026-06,2026,civic_infrastructure,Civic work,Mangalorean.com,3
2026-06,2026,civic_infrastructure,Civic work,Other sources,2
